8221,Roberto Magris,"Italian, born 1935",Italian,male,1935,0,,
8222,Gian Piero Frassinelli,"Italian, born 1939",Italian,male,1939,0,,
8223,Adolfo Natalini,"Italian, born 1941",Italian,male,1941,0,,
8224,Cristiano Toraldo di Francia,"Italian, born 1941",Italian,male,1941,0,,
8225,Alison Sky,American,American,female,0,0,,
8226,Michelle Stone,"American, born 1944",American,female,1944,0,,
8227,Emilio Sousa,"American, born 1944",American,male,1944,0,,
8228,Alessandro Poli,"Italian, born 1941",Italian,male,1941,0,,
8229,Peter Wollbrandt,,,male,0,0,,
8230,Wilhelm Heuschen,,,male,0,0,,
8231,Henny Cahn,Dutch,Dutch,male,0,0,,
8232,Toni Del Renzio,Nationality unknown,Nationality unknown,,0,0,Q7821361,
8233,John Heartfield (Helmut Herzfeld),"German, 1891–1968",German,male,1891,1968,Q168671,500018521
8234,Robert M. Jones,Nationality unknown,Nationality unknown,male,0,0,,
8235,R. Schwarzkopf,Nationality unknown,Nationality unknown,,0,0,,
8236,Walter Seifert,German,German,male,0,0,,
8237,Hajo Rose,"German, 1910–1989",German,male,1910,1989,Q2380224,500099403
8238,Franz Wilhelm Seiwert,"German, 1894–1933",German,male,1894,1933,Q89311,500017381
8239,Anton Stankowski,"German, 1906–1998",German,male,1906,1998,Q456109,500048076
8240,Richard Gangle,"American, born 1918",American,male,1918,0,,
8241,Ken Grant,"British, born 1967",British,male,1967,0,,
8242,Paula Horn Kotis,"American, 1922–2013",American,female,1922,2013,,
8243,Martin Manz,"German, born 1954",German,male,1954,0,,
8244,Alessandra Sanguinetti,"American, born 1968",American,female,1968,0,,
8245,Susan Unterberg,"American, born 1941",American,female,1941,0,,
8246,Z. Robaszek,Nationality unknown,Nationality unknown,,0,0,,
8247,Harry Shunk,"German, 1924–2006",French,male,1924,2006,,
8248,Thomas Kinslow,,,male,0,0,,
8249,J. da Nobrega,"Italian, born 1945",Italian,,1945,0,,
8250,J. Charters,"Italian, born 1945",Italian,,1945,0,,
8251,František Kalivoda,"Czech, 1913–1971",Czech,male,1913,1971,,
8252,Mac Adams,"American, born 1943",American,male,1943,0,,
8254,Zdeněk Rossmann,"Czech, 1905–1984",Czech,male,1905,1984,,
8255,Solomon Telingater,"Russian, 1903–1969",Russian,male,1903,1969,,
8256,Leonid A. Voronov,Russian,Russian,male,0,0,,
8257,Armando Testa,"Italian, 1917–1992",Italian,male,1917,1992,,
8259,Willem Hendrik Gispen,"Dutch, 1890–1981",Dutch,male,1890,1981,Q7945637,500094231
8260,Doug Aitken,"American, born 1968",American,male,1968,0,Q2419774,500114566
8261,Vanessa Beecroft,"Italian, born 1969",Italian,female,1969,0,Q152292,500114573
8262,Yves José Zimmerman,"Swiss, born 1937",Swiss,male,1937,0,,
8263,Gérard Miedinger,"Swiss, born 1912",Swiss,male,1912,0,,
8264,Nikolai Kuleshov,Russian,Russian,male,0,0,,
8265,Wes Wilson,"American, 1937–2020",American,male,1937,2020,,
8266,Jake Chapman,"British, born 1966",British,male,1966,0,Q19796190,500057374
8267,Dinos Chapman,"British, born 1962",British,male,1962,0,,
8268,Klaus Staeck,"German, born 1938",German,male,1938,0,Q90955,500090298
8269,Eryk Lipinski,"Polish, 1908–1991",Polish,male,1908,1991,Q5396263,
8270,Jacek Neugebauer,"Polish, born 1934",Polish,male,1934,0,,
8271,Edward Fella,"American, born 1938",American,male,1938,0,Q5342876,
8272,Walter Diethelm,"Swiss, 1913–1986",Swiss,male,1913,1986,,
8273,Josef Flejšar,"Czech, 1922–2010",Czech,male,1922,2010,,
8274,Zdenĕk Ziegler,"Czech, born 1932",Czech,male,1932,0,,
8275,Nicola Costantino,"Argentine, born 1964",Argentine,female,1964,0,,
8276,Thomas Hirschhorn,"Swiss, born 1957",Swiss,male,1957,0,Q115700,500193846
8277,Horst Hoheisel,"German, born 1944",German,male,1944,0,Q1629476,
8278,Michael Joo,"American, born 1966",American,male,1966,0,,
8279,Dan Olson,"American, born 1955",American,male,1955,0,,
8283,Todd Piper-Hauswirth,,,male,0,0,,
8285,Kerry James Marshall,"American, born 1955",American,male,1955,0,Q832432,500116210
8286,Jason Rhoades,"American, 1965–2006",American,male,1965,2006,Q328106,500114740
8287,Lisa Ruyter,"American, born 1968",American,female,1968,0,,
8288,Richard Billingham,"British, born 1970",British,male,1970,0,,
8292,Janine Antoni,"Bahamian, born 1964",Bahamian,female,1964,0,Q6154531,500114905
8293,Peter Bradley,"American, born 1940",American,male,1940,0,,
8294,Jose Antonio Fernández-Muro,"Argentine, born Spain. 1920–2014",Argentine,male,1920,2014,,
8295,Henry Markowitz,"American, 1930–1981",American,male,1930,1981,,
8296,Judy Stern,,,female,0,0,,
8297,Pipilotti Rist,"Swiss, born 1962",Swiss,female,1962,0,Q116054,500115980
8298,Ken Miller,"American, born 1958",American,male,1958,0,,
8299,Richard Mantel,"American, born 1941",American,male,1941,0,,
8300,Leslie Sweet,"American, born 1958",American,male,1958,0,,
8301,Jean Crotti,"French, 1878–1958",French,male,1878,1958,Q670319,500031208
8302,Suzanne Duchamp,"French, 1889–1963",French,female,1889,1963,Q435558,500030274
8303,Frank Benedict,"American, born 1951",American,male,1951,0,,
8304,Los Carpinteros,Cuban,Cuban,,0,0,,
8305,Marco Castillo,"Cuban, born 1971",Cuban,male,1971,0,,
8306,Alexandre Arrechea,"Cuban, born 1970",Cuban,male,1970,0,,
8307,Dagoberto Rodriguez,"Cuban, born 1969",Cuban,male,1969,0,,
8309,Eberhard Marhold,"German, born 1943",German,male,1943,0,,
8310,Roswitha Marhold,German,German,female,0,0,,
8311,Christa Ehrlich,"Dutch, 1903–1995",Dutch,female,1903,1995,,
8312,Max Morise,"French, 1900–1973",French,male,1900,1973,,
8313,Pierre Naville,"French, 1900–1993",French,male,1900,1993,,
8315,Greta Knutson,"Swedish, 1899–1983",Swedish,female,1899,1983,Q4959262,500150301
8316,Esteban Francés,"Spanish, 1913–1976",Spanish,male,1913,1976,,
8317,Remedios Varo,"Spanish, 1908–1963",Spanish,female,1908,1963,,
8318,Jeannette Ducrocq Tanguy,"French, 1896–1977",French,female,1896,1977,,
8319,Fred Mayer,"Swiss, born 1938",Swiss,male,1938,0,,
8320,John Morris,"American, born 1965",American,male,1965,0,,
8321,Emmanuel Yevzerikhin,"Russian, 1911–1984",Russian,male,1911,1984,,
8322,Georgy Khomzor,"Russian, 1914–1990",Russian,male,1914,1990,,
8323,Renate Grindler,"German, born 1940",German,female,1940,0,,
8324,John Van Hamersveld,"American, born 1941",American,male,1941,0,,
8326,Rudolf Bircher,"Swiss, 1911–2009",Swiss,male,1911,2009,,
8327,José Toirac,"Cuban, born 1966",Cuban,male,1966,0,,
8328,Polly Apfelbaum,"American, born 1955",American,female,1955,0,Q16149444,500033130
8330,Maurizio Cattelan,"Italian, born 1960",Italian,male,1960,0,Q655398,500116125
8331,Diana Thater,"American, born 1962",American,female,1962,0,Q514459,500114750
8332,Clementine Helene Dufau,"French, 1869–1937",French,female,1869,1937,,
8333,Robert Overby,"American, 1935–1993",American,male,1935,1993,,
8334,Walther Koch,"Swiss, 1875–1915",Swiss,male,1875,1915,,
8335,Victor Ancona,"American, 1912–1998",American,male,1912,1998,,
8337,Wilhelm Langloh,German,German,male,0,0,,
8338,Eva Schoeler,,,female,0,0,,
8339,Leo Gantenbein,"Swiss, born 1920",Swiss,male,1920,0,,
8340,Winfried Holtz,"German, born 1937",German,female,1937,0,,
8341,Siegfried Himmer,"German, born 1935",German,male,1935,0,,
8342,Hans Buschfeld,"German, born 1939",German,male,1939,0,,
8343,Heinz Lippert,"German, born 1938",German,male,1938,0,,
8344,Coort von Mannstein,"German, born 1937",German,male,1937,0,,
8345,Karl Michel,"German, born 1895",German,male,1895,0,,
8346,Hans Michel,"German, born 1920",German,male,1920,0,Q1581363,
8347,Brian Tattersfield,"British, born 1936",British,male,1936,0,,
8348,Heini Fischer-Corso,"Swiss, 1921–1990",Swiss,,1921,1990,,
8349,Shirin Neshat,"Iranian-American, born 1957",Iranian,female,1957,0,Q262413,500114658
8350,Nicolaus Ott,"German, born 1949",German,male,1949,0,,
8351,Alfred Bernard Stein,"German, born 1947",German,male,1947,0,,
8360,Leonard Cusden,British,British,,0,0,,
8365,René Georges Hermann-Paul,"French, 1864–1940",French,male,1864,1940,,
8366,Kilian Breier,"German, born 1931",German,male,1931,0,,
8367,Eleanore Bujatti,"Austrian, born 1919",Austrian,female,1919,0,,
8368,Rudi Feld,"American, born Germany. 1896–1994",American,male,1896,1994,Q2172039,
8369,Matthew Smith,"British, 1879–1959",British,male,1879,1959,Q3299800,500007882
8370,Miroslaw Balka,"Polish, born 1958",Polish,male,1958,0,Q2293085,500116121
8372,I. Stepanov,Russian,Russian,,0,0,,
8373,Betty Goodwin,"Canadian, 1923–2008",Canadian,female,1923,2008,Q2900236,500089080
8375,Éva Kémeny,"Hungarian, 1929–2011",Hungarian,female,1929,2011,,
8376,Yakov Ruklevsky,"Russian, 1884–1965",Russian,male,1884,1965,,
8377,Billy Sullivan,"American, born 1946",American,male,1946,0,,
8378,Efim Mezhbarg,"Russian, 1912–1937",Russian,male,1912,1937,,
8381,Lorenzo Goñi,"Spanish, 1911–1992",Spanish,male,1911,1992,,
8382,Juan Antonio Morales,"Spanish, 1909–1984",Spanish,male,1909,1984,,
8383,Francis Alÿs,"Belgian, born 1959",Belgian,male,1959,0,Q558288,500116308
8384,Francis Meynell,"British, 1891–1975",British,male,1891,1975,,
8385,Frank Newbould,"British, 1887–1951",British,male,1887,1951,,
8386,Pierre Fix-Masseau,"French, 1905–1994",French,male,1905,1994,Q2093436,
8388,Josep Subirats Samora,"Spanish, 1914–1997",Spanish,male,1914,1997,,
8391,Wilhelm Friedrich Bürger,"Swiss, 1882–1964",Swiss,male,1882,1964,,
8392,Marek Freudenreich,"Polish, born 1939",Polish,male,1939,0,,
8393,Hans Hartmann,"Swiss, born 1913",Swiss,male,1913,0,,
8394,Bonnie Maclean,"American, 1949–2020",American,female,1949,2020,,
8395,Alton Kelley,"American, 1940–2008",American,male,1940,2008,,
8396,John H. Myers,American,American,male,0,0,,
8397,Emil Ruder,"Swiss, 1914–1970",Swiss,male,1914,1970,,
8398,Werner Zryd,"Swiss, born 1923",Swiss,male,1923,0,,
8399,Pierre Gauchat,"Swiss, 1902–1956",Swiss,male,1902,1956,Q18214811,
8400,Heinz Fuchs,"German, 1886–1961",German,male,1886,1961,,
8401,Leo Marfurt,"Belgian, born Switzerland. 1894–1977",Belgian,male,1894,1977,,
8402,Maciej Zbikowski,"Polish, born 1935",Polish,male,1935,0,,
8403,Marguerite Delorme,Nationality unknown,Nationality unknown,,0,0,,
8404,Jöran Lindvall,Swedish,Swedish,,0,0,,
8405,Sture Balgård,,,male,0,0,,
8406,Eva Björklund,,,female,0,0,,
8407,Anibal Gil,"Colombian, born 1932",Colombian,male,1932,0,,
8408,Kurt Wenzel,"Danish, 1899–1996",Danish,male,1899,1996,,
8409,Makoto Saito,"Japanese, born 1952",Japanese,male,1952,0,,
8410,A. Wagner,German,German,,0,0,,
8411,Kevin Dwyer,"American, born 1952",American,male,1952,0,,
8412,Haus-Rucker-Co,"Austrian, est. 1967–1992",Austrian,,1967,1992,,
8413,Günter Zamp Kelp,"Austrian, born 1941",Austrian,male,1941,0,Q1521652,
8414,Klaus Pinter,"Austrian, born 1940",Austrian,male,1940,0,,
8415,Carl Jacobs,"Danish, born c. 1925",Danish,male,1925,0,,
8416,Giovanni Patrone,Italian,Italian,male,1904,1963,,
8417,Harri Koskinen,"Finnish, born 1970",Finnish,male,1970,0,,
8418,Philippe Starck,"French, born 1949",French,male,1949,0,Q316906,500021369
8419,Akihiro Kaneko,"Japanese, born 1961",Japanese,male,1961,0,,
8420,Yoshihiro Kimura,"Japanese, born 1947",Japanese,male,1947,0,,
8421,Osamu Mita,Japanese,Japanese,male,0,0,,
8422,Keiji Otani,"Japanese, born 1967",Japanese,male,1967,0,,
8426,Bruce Ancona,"American, born 1956",American,male,1956,0,,
8427,Louis Henry,"American, born 1971",American,male,1971,0,,
8428,Ron Arad,"British, born Israel 1951",British,male,1951,0,Q728087,500093363
8429,Marc Berthier,"French, born 1935",French,male,1935,0,,
8430,Cesare Casati,"Italian, 1936",Italian,male,1936,0,,
8431,Gruppo DAM (Designer Associati Milano),Italian,Italian,,0,0,,
8432,Art Fry,"American, born 1931",American,male,1931,0,,
8433,Grete Jalk,"Danish, 1920–2006",Danish,female,1920,2006,Q4956242,500234729
8434,Pentagram,"UK and USA, est. 1972",American,,1972,0,,
8435,Gerald Summers,"British, 1899–1967",British,male,1899,1967,,
8436,Andries Van Onck,"Dutch, born 1928",Dutch,male,1928,0,,
8437,Shichiro Imatake,"Japanese, 1905–2000",Japanese,male,1905,2000,,
8438,Gordon Kipping,"Canadian, born 1966",Canadian,male,0,0,Q28456886,
8439,John Tang,"American, born 1959",American,male,1959,0,,
8440,Peter Cazalet,"American, born 1969",American,male,1969,0,,
8441,Benjamin Chia,,,male,0,0,,
8442,Russell Crotty,"American, born 1956",American,male,1956,0,Q7381442,500121145
8443,Merce Cunningham,"American, 1919–2009",American,male,1919,2009,Q318364,500316396
8444,John Currin,"American, born 1962",American,male,1962,0,Q707675,500114618
8445,Margherita Manzelli,"Italian, born 1968",Italian,female,1968,0,,
8446,Jodiah Jacobs,"American, born 1962",American,male,1962,0,,
8447,Arthur S. Mole,"American, born England. 1889–1983",American,male,1889,1983,,
8448,John D. Thomas,"American, died 1947",American,male,0,1947,,
8449,Johann Palisa,"Austrian, 1848–1925",Austrian,male,1848,1925,,
8450,Max Wolf (Maximilian Franz Joseph Cornelius),"Austrian, 1863–1932",Austrian,male,1863,1932,,
8451,Dieter Rams,"German, born 1932",German,male,1932,0,Q76427,500046720
8452,Jockum Nordström,"Swedish, born 1963",Swedish,male,1963,0,Q3378084,500333335
8454,Mikael Björnstjerna,"Swedish, born 1945",Swedish,male,1945,0,,
