3887,Rhondal McKinney,"American, born 1948",American,male,1948,0,,
3888,John McLaughlin,"American, 1898–1976",American,male,1898,1976,Q1372986,500028436
3889,Bruce McLean,"British, born 1944",British,male,1944,0,Q4977994,500030759
3890,Richard McLean,"American, 1934–2014",American,male,1934,2014,Q1524417,500002569
3891,Elizabeth McLennan,Canadian,Canadian,female,0,0,,
3892,Michael McLoughlin,"American, born 1936",American,male,1936,0,,
3893,J. W. McManigal,American,American,,0,0,,
3894,George McNeil,"American, 1908–1995",American,male,1908,1995,,
3895,William C. McNulty,"American, 1889–1963",American,male,1889,1963,,
3896,Larry Mcpherson,"American, born 1943",American,male,1943,0,,
3898,John McVicker,American,American,male,0,0,,
3899,Frederick Edward McWilliam,"British,1909–1992",British,male,1909,1992,Q5423877,
3900,John McWilliams,"American, born 1941",American,male,1941,0,,
3901,Roderick Mead,"American, 1900–1971",American,male,1900,1971,,
3902,Clement Meadmore,"Australian, 1929–2005",Australian,male,1929,2005,Q1100270,500105583
3904,Friedrich Meckseper,German,German,male,0,0,Q1461075,500010353
3905,Sol Mednick,"American, 1916–1970",American,male,1916,1970,,
3906,Raul Meel,"Estonian, born 1941",Estonian,male,1941,0,,
3907,Howard Mehring,"American, 1931–1978",American,male,1931,1978,,
3908,Hans Meid,"German, 1883–1957",German,male,1883,1957,,
3909,Ludwig Meidner,"German, 1884–1966",German,male,1884,1966,Q213727,500016886
3910,Richard Meier,"American, born 1934",American,male,1934,0,Q159612,500031375
3911,Leo Meissner,"American, 1895–1977",American,male,1895,1977,,
3912,Alex Melamid,"American, born Russia 1945",American,male,1945,0,Q372225,500120585
3913,F. M. Melchers,"Dutch, 1868–1944",Dutch,male,1848,1944,,
3914,Mohamed Melehi,"Moroccan, 1936–2020",Moroccan,male,1936,2020,,
3915,José Meléndez Contreras,"American, born Puerto Rico. 1921–1998",American,male,1921,1998,,
3916,Melendreras,Spanish,Spanish,,0,0,,
3917,Waldimiro Melgarejo Muñoz,"Argentine, 1908–1979",Argentine,male,1908,1979,,
3918,Georges Méliès,"French, 1861–1938",French,male,1861,1938,Q152272,500066375
3919,John Melin,"Swedish, born 1921",Swedish,male,1921,0,,
3920,Xavier Mellery,"Belgian, 1845–1921",Belgian,male,1845,1921,Q1041605,500015450
3921,Fausto Melotti,"Italian, 1901–1986",Italian,male,1901,1986,Q2357153,500028010
3922,Pierre Mendell,"German, born 1929",German,male,1929,0,,
3923,Leopoldo Méndez,"Mexican, 1902–1969",Mexican,male,1902,1969,Q711906,500111715
3924,Ana Mendieta,"American, born Cuba. 1948–1985",American,female,1948,1985,Q463639,500052055
3925,Alessandro Mendini,"Italian, born 1931",Italian,male,1931,0,Q772733,500013850
3926,Antonio Mendoza,"American, born Cuba. 1941",American,male,1941,0,,
3927,Edward Meneeley,"American, 1927–2012",American,male,1927,0,Q5344433,500007446
3928,Leopoldo Menegatti,Italian,Italian,male,0,0,,
3929,Wendy Meng,"American, born 1944",American,female,1944,0,,
3930,Roberto Menghi,"Italian, born 1920",Italian,male,1920,0,,
3932,Carl (Carlo) Mense,"German, 1886–1965",German,male,1886,1965,Q875306,500026393
3933,Jan Menses,"Canadian, born 1933",Canadian,male,1933,0,,
3934,Mercer,British,British,male,0,0,,
3935,Carlos Mérida,"Guatemalan, 1891–1984",Guatemalan,male,1891,1984,Q1043100,500004593
3936,Richard Merkin,"American,1938–2009",American,male,1938,2009,,
3937,Knud Merrild,"American, born Denmark.1894–1954",American,male,1894,1954,,500003821
3938,Hugh Merrill,"American, born 1949",American,male,1949,0,,
3939,Roger Mertin,"American, 1942–2001",American,male,1942,2001,,
3940,Gerhard Merz,"German, born 1947",German,male,1947,0,Q1512152,500087143
3941,Mario Merz,"Italian, 1925–2003",Italian,male,1925,2003,Q698877,500089761
3942,Felix Meseck,"German, 1883–1955",German,male,1883,1955,,
3943,E.L.T. (Edouard Léon Théodore) Mesens,"Belgian, 1903–1968",Belgian,male,1903,1968,,
3944,Kiar Bogdan Meško,"Slovenian, born 1936",Slovenian,male,1936,0,,
3946,Gary Metz,"American, 1941–2010",American,male,1941,2010,,
3947,Jean Metzinger,"French, 1883–1956",French,male,1883,1956,Q313096,500001079
3948,Ray K. Metzker,"American, 1931–2014",American,male,1931,2014,Q7297835,500076932
3949,Erno Metzner,German,German,male,0,0,Q1176368,
3950,Sheila Metzner,"American, born 1939",American,female,1939,0,,
3951,George Meunier,"French, 1869–1942",French,male,1869,1942,,
3952,Henri Meunier,"Belgian, 1873–1922",Belgian,male,1873,1922,Q2679383,500043363
3953,Tommy Mew,"American, born 1942",American,male,1942,0,,
3954,Floris Meydam,"Dutch, born 1919",Dutch,male,1919,0,,
3955,Melissa Meyer,"American, born 1947",American,female,1947,0,,
3956,Hans Meyer-Petersen,"Danish, born 1937",Danish,male,1937,0,,
3957,Joel Meyerowitz,"American, born 1938",American,male,1938,0,Q322577,500017876
3959,Robert Meyers,"American, born 1931",American,male,1931,0,,
3960,Guillermo Meza,"Mexican, 1917–1997",Mexican,male,1917,1997,Q1554035,500062895
3961,Lucjan Mianowski,"Polish, 1933–2009",Polish,male,1933,2009,,
3962,Duane Michals,"American, born 1932",American,male,1932,0,Q931923,500053930
3963,Henri Michaux,"French, born Belgium. 1899–1984",French,male,1899,1984,Q160780,500010619
3964,Robert Michel,"German, 1897–1983",German,male,1897,1983,Q2158256,500025733
3965,Midorikawa Yoichi,"Japanese, 1915–2001",Japanese,male,1915,2001,Q4026984,500341664
3966,Mielatz,"American, 1864–1919",American,male,1864,1919,,
3967,Herbert Migdoll,"American, 1934–2025",American,male,1934,2025,,
3968,Miguel,Spanish,Spanish,,0,0,,
3969,James Miho,"American, born 1933",American,male,1933,0,,
3970,Tomoko Miho,"American, 1931–2012",American,female,1931,2012,Q7820159,500018032
3971,Fumiko Miki,Japanese,Japanese,female,0,0,,
3972,Jun Miki,"Japanese, 1919–1992",Japanese,male,1919,1992,Q5361515,
3973,Tomio Miki,"Japanese, 1937–1978",Japanese,male,1937,1978,,
3974,Josef Mikl,"Austrian, 1929–2008",Austrian,male,1929,2008,Q871021,500019074
3975,Eleanore Mikus,"American, 1927–2017",American,female,1927,2017,Q5354442,500342967
3976,Stephen R. Milanowski,"American, born 1953",American,male,1953,0,,
3978,M. A. Miles,Nationality unknown,Nationality unknown,,0,0,,
3979,Gjon Mili,"American, born Albania. 1904–1984",American,male,1904,1984,Q381227,500115636
3980,Raúl Milián,"Cuban, 1914–1984",Cuban,male,1914,1984,,
3981,Pedro Millar,"Chilean, 1930–2014",Chilean,male,1930,2014,,
3982,Manolo Millares,"Spanish, 1926–1972",Spanish,male,1926,1972,Q1394562,500020894
3983,Earl Miller,"American, 1930–2003",American,male,1930,2003,,
3984,John Miller,"American, born 1948",American,male,1948,0,,
3985,Kenneth Hayes Miller,"American, 1876–1952",American,male,1876,1952,Q3195174,500025218
3986,Melissa Miller,"American, born 1951",American,female,1951,0,,
3987,Nachume Miller,"Israeli, 1949–1998",Israeli,male,1949,1998,,
3988,P. A. Miller,American,American,,0,0,,
3989,"William H. Miller, Jr.",American,American,male,0,0,,
3990,Peter Caldwell Millett,"American, born 1949",American,male,1949,0,,
3991,Edward Millman,"American, 1907–1964",American,male,1907,1964,,
3992,John Mills,"American, 1842–1916",American,male,1842,1916,,
3993,Lev Mills,"American, 1938–2021",American,male,1938,2021,,
3994,David Brown Milne,"Canadian, 1882–1953",Canadian,male,1882,1953,Q4348982,500025228
3995,Keith Milow,"British, born 1945",British,male,1945,0,Q443372,500003262
3996,Zwi Milshtein,"Israeli, born 1934",Israeli,male,1934,0,,
3997,Peter Milton,"American, born 1930",American,male,1930,0,,
3998,Marcello Minale,"Italian, 1938–2000",Italian,male,1938,2000,,
3999,Keiko Minami,"Japanese, 1911–2004",Japanese,female,1911,2004,,
4000,André Minaux,"French, born 1923",French,male,1923,0,,
4001,Stephen Mindel,"American, born 1938",American,male,1938,0,,
4002,Vera Bocayúva Mindlin,"Brazilian, 1920–1985",Brazilian,female,1920,1985,,
4005,Roger Minick,"American, born 1944",American,male,1944,0,,
4006,Thomas Minkler,"American, 1933–1994",American,male,1933,1994,,
4007,George Minne,"Belgian, 1867–1941",Belgian,male,1867,1941,,
4008,Marilyn Minter,"American, born 1948",American,female,1948,0,Q3847976,500126089
4010,Marta Minujín,"Argentine, born 1943",Argentine,male,1943,0,Q6774151,500050198
4011,Luciano Miori,"Italian, 1921–2006",Italian,male,1922,2006,,
4012,Jean Miotte,"French, born 1926",French,male,1926,0,,
4013,Victor Mira,"Spanish, born 1949",Spanish,male,1949,0,,
4014,Antoni Miralda,"Spanish, born 1942",Spanish,male,1942,0,,
4015,Mirko,Italian,Italian,,0,0,Q1938259,500004695
4016,Joan Miró,"Spanish, 1893–1983",Spanish,male,1893,1983,Q152384,500014094
4020,Rodolfo Mishaan,"Guatemalan, born 1924",Guatemalan,male,1924,0,,
4021,Léonard Misonne,"Belgian, 1870–1943",Belgian,male,1870,1943,,
4022,Richard Misrach,"American, born 1949",American,male,1949,0,Q7327841,500110670
4023,Mary Miss,"American, born 1944",American,female,1944,0,Q16732679,500003258
4024,Misztrik De Monda,Russian,Russian,male,0,0,,
4025,Julio Mitchel,"Cuban, born 1942",Cuban,male,1942,0,,
4026,Joan Mitchell,"American, 1925–1992",American,female,1925,1992,Q469934,500000901
4027,Allan Mitelman,Australian,Australian,male,0,0,,
4028,Dmitrii Mitrokhin,"Russian, 1883–1973",Russian,male,1883,1973,,
4029,"Mitsubishi Electric Corp., Japan",est. 1921,Japanese,,1921,0,,
4030,Petr Miturich,"Russian, 1887–1956",Russian,male,1887,1956,,
4031,George Miyasaki,"American, 1935–2013",American,male,1935,2013,,
4032,Akira Miyoshi,"Japanese, born 1919",Japanese,male,1919,0,,
4033,Jan Młodożeniec,"Polish, 1929–2000",Polish,male,1929,2000,Q6149526,500081247
4034,Jerry Moberg,American,American,male,0,0,,
4035,Evsa Model,"American, born Russia. 1900–1976",American,male,1900,1976,,
4036,Lisette Model,"American, born Austria. 1901–1983",American,female,1901,1983,Q79067,500000242
4037,Paula Modersohn-Becker,"German, 1876–1907",German,female,1876,1907,Q234370,500004913
4038,Amedeo Modigliani,"Italian, 1884–1920",Italian,male,1884,1920,Q120993,500026509
4039,Tina Modotti,"Italian, 1896–1942",Italian,female,1896,1942,Q466946,500031886
4040,Alfred Keane Moe,American,American,male,0,0,,
4041,Siegfried Moeller,German,German,male,0,0,,
4042,Rudolf Moethe,German,German,male,0,0,,
4043,Curtis Moffat,"British, 1887–1949",British,male,1887,1949,Q5195836,500050191
4044,Paul Mogensen,"American, born 1941",American,male,1941,0,,
4045,Bill Moggridge,"British, 1943–2012",British,male,1943,2012,,
4046,Jean Mohler,French,French,male,0,0,,
4048,László Moholy-Nagy,"American, born Hungary. 1895–1946",American,male,1895,1946,Q160448,500004274
4049,Benjamín Molina,"Mexican, 1914–c.1975",Mexican,male,1914,1975,,
4050,Guido Molinari,"Canadian, 1933–2004",Canadian,male,1933,2004,Q320422,500033033
4051,Antonio Ares Moliné,"Spanish, 1907–1937",Spanish,male,1907,1937,,
4052,Eduardo Moll,"Peruvian, born Germany 1929",Peruvian,male,1929,0,,
4054,Johannes Molzahn,"German, 1892–1965",German,male,1892,1965,Q214778,500010318
4055,Sahlan Momo,"Italian, born 1944",Italian,male,1944,0,,
4056,Ana Maria Moncalvo,"Argentine, 1921–2009",Argentine,female,1921,2009,,
4057,Piet Mondrian,"Dutch, 1872–1944",Dutch,male,1872,1944,Q151803,500004972
4058,Claude Monet,"French, 1840–1926",French,male,1840,1926,Q296,500019484
4060,Jay Monroe,"American, born 1926",American,male,1926,0,,
4061,Gustavo Monroy,"Mexican, born 1959",Mexican,male,1959,0,,
4062,Rubén Ortiz-Torres,"Mexican, born 1964",Mexican,male,1964,0,,
4063,Roberto Montenegro,"Mexican, 1885–1968",Mexican,male,1885,1968,Q724692,500006003
4064,Jan Montyn,"Dutch, born 1924",Dutch,male,1924,0,,
4066,Robert Moon,"American, born 1941",American,male,1941,0,,
4067,John D. Mooney,"American, born 1941",American,male,1941,0,,
4068,Claire Moore,"American, 1917–1988",American,female,1917,1988,,
4069,David Moore,"American, born 1918",American,male,1918,0,,
4070,Frank Moore,"American, 1953–2002",American,male,1953,2002,,
4071,Henry Moore,"British, 1898–1986",British,male,1898,1986,Q151097,500032596
4072,Margaret Ann Moorman,"American, born 1948",American,female,1948,0,,
4073,Max Oppenheimer (MOPP),"Austrian, 1885–1954",Austrian,male,1885,1954,Q216480,500020342
4074,"Francisco (""Pancho"") Mora","Mexican, 1922–2002",Mexican,male,1922,2002,,
4075,Otto Morach,"Swiss, 1887–1973",Swiss,male,1887,1973,Q119369,500030671
4077,Jesús Morales Aguilar,Mexican,Mexican,male,0,0,,
4078,Armando Morales Sequeira,"Nicaraguan, 1927–2011",Nicaraguan,male,1927,2011,,
4079,Giorgio Morandi,"Italian, 1890–1964",Italian,male,1890,1964,Q309618,500009413
4080,Ibi Trier Mørch,"Danish, 1910–1980",Danish,male,1910,1980,,
4082,Luc-Albert Moreau,"French, 1882–1948",French,male,1882,1948,,
4083,François Morellet,"French, 1926–2016",French,male,1926,2016,Q667780,500014331
4084,Alberico Morena,Italian,Italian,male,0,0,,
4085,Mattia Moreni,"Italian, 1920–1999",Italian,female,1920,1999,,
4086,Rafael Moreno,"Cuban, born Spain. 1887–1955",Cuban,male,1887,1955,,
4087,Gabriel Morera,"Venezuelan, born Madrid 1933",Venezuelan,male,1933,0,,
4088,Carlo Moretti,"Italian, born 1934",Italian,male,1934,0,,
4089,Barbara Morgan,"American, 1900–1992",American,female,1900,1992,Q4859173,500023840
4090,Maud Morgan,"American, 1903–1999",American,female,1903,1999,Q16014458,500037780
4091,Norma G. Morgan,"American, 1928–2017",American,female,1928,2017,,
4092,Yoshitoshi Mori,"Japanese, 1897–1992",Japanese,male,1897,1992,,
4093,Morillon,French,French,,0,0,,
4094,Shigeyoshi Morioka,"Japanese, born 1941",Japanese,male,1941,0,,
4095,Berthe Morisot,"French, 1841–1895",French,female,1841,1895,Q105320,500029669
4096,Morita Yasuji,"Japanese, 1912–1959",Japanese,male,1912,1959,,
4097,Andreas Moritz,"German, 1901–1983",German,male,1901,1983,,
4098,Masamitsu Moriwaki,"Japanese, born 1924",Japanese,male,1924,0,,
4099,Daidō Moriyama (森山 大道),"Japanese, born 1938",Japanese,male,1938,0,Q1157532,500120366
4100,Malcolm Morley,"American, born Great Britain. 1931–2018",American,male,1931,2018,Q316667,500030391
4102,George Morris,"British, active 1940s",British,male,0,0,,
4103,Carl Morris,"American, 1911–1993",American,male,1911,1993,Q5040566,500025496
4104,G. R. Morris,British,British,,0,0,,
4105,George L. K. Morris,"American, 1905–1975",American,male,1905,1975,,
4106,Hilda Morris,"American, 1911–1991",American,female,1911,1991,,
4107,Michael Morris,"Canadian, born 1942",Canadian,male,1942,1942,,
4108,Robert Morris,"American, 1931–2018",American,male,1931,2018,Q465168,500020041
4109,Wright Morris,"American, 1910–1998",American,male,1910,1998,Q920901,500037016
4110,Andrew Morrison,"American, born 1939",American,male,1939,0,,
4111,Jonathan Morse,"American, born 1948",American,male,1948,0,,
4113,Richard Mortensen,"Danish, 1910–1993",Danish,male,1910,1993,,
4114,Ree Morton,"American, 1936–1977",American,female,1936,1977,,
4115,Don Mortrude,American,American,male,0,0,,
4116,Mike Mosco,"American, born 1921",American,male,1921,0,,
4117,Victor Moscoso,"American, born Spain 1936",American,male,1936,0,Q7583727,500129202
4118,Jill Moser,"American, born 1956",American,female,1956,0,Q19833757,500330383
4119,Koloman Moser,"Austrian, 1868–1918",Austrian,male,1868,1918,Q45055,500030689
4121,Ed Moses,"American, 1926–2018",American,male,1926,2018,Q1293064,500015112
4122,Robert Moskowitz,"American, 1935–2024",American,male,1935,2024,Q4303834,500058169
4123,Charles William Moss,"American, born 1923",American,male,1923,0,,
4124,Marlow Moss,"British, 1890–1958",British,female,1890,1958,Q2576565,500015909
4125,Olivier Mosset,"Swiss, born 1944",Swiss,male,1944,0,,
4126,Robert Motherwell,"American, 1915–1991",American,male,1915,1991,Q165275,500016415
4127,Sadamasa Motonaga,"Japanese, 1922–2011",Japanese,male,1922,2011,,
4128,Robert Mottar,American,American,male,0,0,,
4129,Deborah de Moulpied,"American, born 1933",American,female,1933,0,,
4130,Edward Moulthrop,"American, born 1916",American,male,1916,0,,
4131,Olivier Mourgue,"French, born 1939",French,male,1939,0,Q3351241,500337065
4133,Stanley Mouse,"American, born 1940",American,male,1940,0,,
4134,Seong Moy,"American, born China.1921–2013",American,male,1921,2013,Q7451573,500040906
4135,Marcello Muccini,"Italian, 1926–1978",Italian,male,1926,1978,,
4136,Alphonse Mucha,"Czech, born Moravia (then Austria). 1860–1939",Czech,male,1860,1939,Q146691,500030136
4137,Georg Muche,"German, 1895–1987",German,male,1895,1987,Q646159,500020595
4138,James Mudd,"British, 1821–1906",British,male,1821,1906,Q20054873,500023618
4139,Grant Mudford,"Australian, born 1944",Australian,male,1944,0,,
4140,Otto Mueller,"German, 1874–1930",German,male,1874,1930,Q317041,500125010
4141,Robert Emmett Müller,American,American,male,0,0,,
4142,John Muench,"American, 1914–1993",American,male,1914,1993,,
4143,Shuji Mukai,"Japanese, born 1939",Japanese,male,1939,0,,
4144,Thomas Mukarobgwa,"Zimbabwean, born Southern Rhodesia. 1924–1999",Zimbabwean,male,1924,1999,,
4145,Mark W. Mulhern,"American, born 1951",American,male,1951,0,,
4146,Michael Mullen,"American, born 1937",American,male,1937,0,,
4147,C. O. Muller,"German, born 1893",German,,1893,0,,
4148,Fridolin Müller,"Swiss, born 1926",Swiss,male,1926,0,,
4149,Grégoire Müller,"Swiss, born 1947",Swiss,male,1947,0,,
4150,Jan Müller,"American, born Germany. 1922–1958",American,male,1922,1958,Q6149574,500001212
4151,Josef Felix Muller,Nationality unknown,Nationality unknown,male,0,0,Q1397857,500049677
4153,Robert Müller,"Swiss, 1920–2003",Swiss,male,1920,2003,,
4154,Josef Müller-Brockmann,"Swiss, 1914–1996",Swiss,male,1914,1996,Q123409,500125350
4155,Hans Müller-Dachau,"German, 1877–1925",German,male,1877,1925,,
4156,Peter Müller-Munk,"American, 1904–1967",American,male,1904,1967,,
4157,Shizuko Muller-Yoshikawa,"Swiss, born Japan. 1934–2019",Swiss,female,1934,2019,,
4158,Gerd Alfred Müller,"German, born 1932",German,male,1932,0,,
4159,Lee Mullican,"American, 1919–1998",American,male,1919,1998,Q6514618,500002977
4160,Matt Mullican,"American, born 1951",American,male,1951,0,Q13539263,500115023
4161,Ferdinand Mulnier,French,French,male,0,0,,
4162,Shiko Munakata,"Japanese, 1903–1975",Japanese,male,1903,1975,Q1251247,500105681
4163,Bruno Munari,"Italian, 1907–1998",Italian,male,1907,1998,Q708028,500076929
4164,Edvard Munch,"Norwegian, 1863–1944",Norwegian,male,1863,1944,Q41406,500032949
4165,Janis Muncis,"Latvian, 1886–1955",Russian,male,1886,1955,,
4166,Robert Munford,"American, 1925–1991",American,male,1925,1991,,
4167,Martin Munkacsi,"American, born Hungary. 1896–1963",American,male,1896,1963,Q708491,500012064
4168,Joe Munroe,American,American,male,0,0,,
4170,Maina-Miriam Munsky,"German, 1943–1999",German,female,1943,1999,,
4171,Donald Munson,"American, born 1945",American,male,1945,0,,
4172,Gabriele Münter,"German, 1877–1962",German,female,1877,1962,,
4173,Murai Masanari,"Japanese, 1905–1999",Japanese,male,1905,1999,,
4174,Reiko Tanabe,"Japanese, born 1934",Japanese,female,1934,0,,
4177,Nickolas Muray,"American, born Hungary. 1892–1965",American,male,1892,1965,Q752987,500013231
4178,Walter Tandy Murch,"American, 1907–1967",American,male,1907,1967,Q7966252,500020472
4179,Zühtü Müritoğlu,"Turkish, 1906–1992",Turkish,male,1906,1992,,
4180,Catherine Murphy,"American, born 1946",American,female,1946,0,Q19609858,500040908
4181,Gerald Murphy,"American, 1888–1964",American,male,1888,1964,Q15525738,500011818
4182,John J. A. Murphy,"American, 1888–1967",American,male,1888,1967,,
4183,Michaela Allan Murphy,"American, born 1952",American,male,1952,0,,
4184,Colin Murray,British,British,male,0,0,,
4185,Elizabeth Murray,"American, 1940–2007",American,female,1940,2007,Q212426,500025911
4186,Robert Murray,"Canadian, born 1936",Canadian,male,1936,0,,
4187,Edo Murtić,"Croatian, 1921–2005",Croatian,male,1921,2005,,
4188,Isaac Lane Muse,"American, 1906–1996",American,male,1906,1996,,
4189,Zoran Mušič,"Slovenian, 1909–2005",Slovenian,male,1909,2005,Q220545,500000140
4190,Peter Mussfeldt,"Ecuadorian, born Berlin 1938",Ecuadorian,male,1938,0,,
4191,Toby Mussman,"American, born 1940",American,male,1940,0,,
4192,Eadweard J. Muybridge,"American, born England. 1830–1904",American,male,1830,1904,Q190568,500115207
4193,Carl Mydans,"American, 1907–2004",American,male,1907,2004,Q562904,500092591
4194,Jerome Myers,"American, 1867–1940",American,male,1867,1940,,
4195,Donia Nachshen,British,British,female,0,0,,
4196,Nadar (Gaspard-Félix Tournachon),"French, 1820–1910",French,male,1820,1910,Q40116,500005199
4197,Elie Nadelman,"American, born Poland. 1882–1946",American,male,1882,1946,Q1288595,500032388
4198,Kazumasa Nagai,"Japanese, born 1929",Japanese,male,1929,0,,
4199,Shigeichi Nagano,"Japanese, 1925 – 2019",Japanese,male,1925,2019,,
4200,Naganuma Koichi,Japanese,Japanese,male,0,0,,
4202,Takeo Nagasawa,Japanese,Japanese,male,0,0,,
4203,John Nagel,"American, born 1942",American,male,1942,0,,
4204,Reinhold Nägele,"German, 1884–1972",German,male,1884,1972,,
4205,Fred Nagler,"American, 1891–1983",American,,1891,1983,,
4206,Nagwaraba,Australian,Australian,male,0,0,,
4208,Masatoshi Naitoh,"Japanese, 1938–2025",Japanese,male,1938,2025,,
4209,Naoto Nakagawa,"Japanese, born 1944",Japanese,male,1944,0,,
4212,Makoto Nakamura,"Japanese, born 1926",Japanese,male,1926,0,,
4213,Yoshinobu Nakamura (中村 由信),"Japanese, 1925 – 1990",Japanese,male,1925,1990,,
4216,Iwata Nakayama (中山 岩太),"Japanese, 1895–1949",Japanese,male,1895,1949,Q6100759,500323064
4217,Hitoshi Nakazato,"Japanese, 1936–2010",Japanese,male,1936,2010,,
4218,Reuben Nakian,"American, 1897–1986",American,male,1897,1986,Q7317496,500027533
4219,Ronald Nameth,American,American,male,0,0,,
4221,Mauricio Nannucci,"Italian, born 1939",Italian,male,1939,0,,
4223,Harry Napper,"British, 1860–1930",British,male,1860,1930,,
4225,James Nares,"British, born 1953",British,female,1953,0,Q16185492,500110769
4226,Willard Nash,"American, 1898–1942",American,,1898,1942,,
4227,John Northcote Nash,"British, 1893–1977",British,male,1893,1977,Q4328435,500020212
4228,Paul Nash,"British, 1889–1946",British,male,1889,1946,Q727643,500032079
4229,Thomas W. Nason,"American, 1889–1971",American,male,1889,1971,,
4230,Ben Nason,"American, born 1915",American,male,1915,0,,
4231,Carlo Nason,"Italian, born 1935",Italian,male,1935,0,,
4232,Giuseppe Nason,Italian,Italian,male,0,0,,
4233,Umberto Nason,"Italian, 1889–1964",Italian,male,1889,1964,,
4234,Ugo Nason,Italian,Italian,male,0,0,,
4236,Jacques Nathan-Garamond,"French, 1910–2001",French,male,1910,2001,Q1678055,
4238,Robert Natkin,"American, 1930–2010",American,male,1930,2010,,
4239,Ulrike Nattermuller,"German, born 1955",German,male,1955,0,,
4240,Gertrud Natzler,"American, born Austria. 1908–1971",American,female,1908,1971,Q11924144,500102866
4241,Otto Natzler,"American, born Austria. 1908–2007",American,male,1908,2007,Q690713,500102867
4242,Heinrich Nauen,"German, 1880–1941",German,male,1880,1941,Q461828,500004670
4243,Bruce Nauman,"American, born 1941",American,male,1941,0,Q168665,500118742
4245,Ernst Wilhelm Nay,"German, 1902–1968",German,male,1902,1968,Q644630,500016719
4246,Genevieve Naylor,"American, 1914–1989",American,female,1914,1989,,
4247,Joseph Ndandarika,"Zimbabwean (then Southern Rhodesia), 1944–1991",Zimbabwean,male,1944,1991,,
4248,Reginald Neal,"American, 1909–1992",American,male,1909,1992,,
4249,Otto Nebel,"German, 1892–1973",German,male,1892,1973,,
4250,"NEC Design, Ltd.","Japan, est. 1971",Japanese,,1971,0,,
4251,Joseph Nechvatal,"American, born 1951",American,male,1951,0,,
4252,Nedo Mion Ferrario,"Venezuelan, born Italy. 1926–2001",Venezuelan,male,1926,2001,,
4253,Alice Neel,"American, 1900–1984",American,female,1900,1984,Q460186,500022216
4254,Charles Nègre,"French, 1820–1880",French,male,1820,1880,Q1065673,500015868
4255,Édgar Negret,"Colombian, 1920–2012",Colombian,male,1920,2012,Q573192,500108151
4256,Ernst Neizvestny,"Russian, 1925–2016",Russian,male,1925,2016,Q622814,500115637
4257,George Nelson,"American, 1908–1986",American,male,1908,1986,Q1507993,500017574
4258,Joan Nelson,"American, born 1958",American,female,1958,0,,
4259,Robert A. Nelson,"American, 1925–2021",American,male,1925,2021,,
4260,Gerda Mikhailova Nemenova,"Russian, 1905–1986",Russian,female,1905,1986,,
4261,Vladimir Nikolaevich Nemukhin,"Russian, born 1925",Russian,male,1925,0,,
4262,Virginia Nepodal,"American, 1914–2009",American,female,1914,2009,,
4265,Lowell Nesbitt,"American, 1933–1993",American,male,1933,1993,,
4266,Rolf Nesch,"Norwegian, born Germany. 1893–1975",Norwegian,male,1893,1975,Q318053,500016779
4267,Greta Von Nessen,"American, born Sweden. 1898–1974",American,female,1898,1974,,
4268,Walter Von Nessen,"American, 1889–1943",American,male,1889,1943,,
4269,Steven E. Nestler,"American, born 1946",American,male,1946,0,,
4270,Bea Nettles,"American, born 1946",American,female,1946,0,Q4875664,500069996
4271,Netzler,Swedish,Swedish,,0,0,,
4272,Robert S. Neuman,"American, 1926–2015",American,male,1926,2015,,
4273,Neumann,Nationality unknown,Nationality unknown,,0,0,,
4275,Hannes Neuner,German,German,male,0,0,,
4276,Joshua Neustein,"American, born 1940",American,male,1940,0,,
4277,Richard Neutra,"American, born Austria. 1892–1970",American,male,1892,1970,Q84312,500017837
4278,Louise Nevelson,"American, born Ukraine. 1899–1988",American,female,1899,1988,Q7531,500001621
4279,Christopher Richard Wynne Nevinson,"British, 1889–1946",British,male,1889,1946,Q185850,500031355
4281,Albert Newall,"British, 1920–1989",British,male,1920,1989,,
4282,Newcombe,Nationality unknown,Nationality unknown,,0,0,,
4283,Beaumont Newhall,"American, 1908–1993",American,male,1908,1993,,
4284,Arnold Newman,"American, 1918–2006",American,male,1918,2006,Q695853,500025420
4285,Barnett Newman,"American, 1905–1970",American,male,1905,1970,Q374504,500000960
4286,John Newman,"American, born 1952",American,male,1952,0,,
4287,Billie Newmarch,American,American,,0,0,,
4288,Algernon Newton,"British, 1880–1968",British,male,1880,1968,,
4289,Gordon Newton,"American, 1948–2019",American,male,1948,2019,,
4290,Don Nice,"American, born 1932",American,male,1932,0,,
4291,Herbert B. Nichols,"American, 1907–1994",American,male,1907,1994,,
4292,Jim Nichols,Nationality unknown,Nationality unknown,male,0,0,,
4293,Ben Nicholson,"British, 1894–1982",British,male,1894,1982,Q281637,500005137
4294,William Newzam Prior Nicholson,"British, 1872–1949",British,male,1872,1949,Q2066520,500004272
4295,Robert Lovis Nicoidski,"Swiss, 1931–2001",Swiss,male,1931,2001,,
4298,Nic Nicosia,"American, born 1951",American,male,1951,0,,
4300,Roberto Niederer,Swiss,Swiss,male,0,0,,
4301,Palle Nielson,"Danish, 1920–2005",Danish,male,1920,2005,,
4302,Rodolfo Nieto,"Mexican, 1936–1985",Mexican,male,1936,1985,,
4303,Frans van Nieuwenborg,"Dutch, born 1941",Dutch,male,1941,0,,
4304,Minoru Niizuma,"Japanese, 1930–1998",Japanese,male,1930,1998,Q6869291,500115256
